a,0.28118896484375,0.37384033203125,0.867919921875
g,-0.01666259765625,0.007568359375,0.00067138671875
a,0.29351806640625,0.35577392578125,0.878662109375
g,0.00054931640625,0.00653076171875,0.01617431640625
a,0.228759765625,0.26568603515625,0.7586669921875
g,-0.01385498046875,0.0126953125,0.00921630859375
a,0.28594970703125,0.41082763671875,1.0504150390625
g,0.05596923828125,0.006591796875,0.007568359375
a,0.26458740234375,0.32269287109375,1.0400390625
g,-0.05462646484375,-0.02392578125,0.0089111328125
a,0.22845458984375,0.2554931640625,0.7364501953125
g,-0.03302001953125,0.01611328125,0.00506591796875
a,0.16619873046875,0.2535400390625,0.742431640625
g,0.0509033203125,0.0423583984375,0.006103515625
a,0.2041015625,0.41754150390625,1.03924560546875
g,0.0721435546875,0.022705078125,-0.00164794921875
a,0.19677734375,0.4620361328125,1.26373291015625
g,-0.03497314453125,0.0147705078125,-0.0091552734375
a,0.1397705078125,0.3177490234375,1.05023193359375
g,-0.10943603515625,0.05828857421875,-0.01611328125
a,-0.028076171875,0.11981201171875,0.78216552734375
g,-0.064453125,0.05908203125,-0.02728271484375
a,-0.0650634765625,0.04296875,0.63592529296875
g,0.00347900390625,0.02301025390625,-0.02008056640625
a,-0.0191650390625,0.15948486328125,0.5693359375
g,0.11126708984375,-0.0316162109375,0.02142333984375
a,0.2332763671875,0.66094970703125,0.77203369140625
g,0.2161865234375,-0.09332275390625,0.06915283203125
a,0.4676513671875,0.81146240234375,0.963623046875
g,0.09442138671875,-0.144775390625,0.05889892578125
a,0.8184814453125,0.7454833984375,1.441162109375
g,-0.080078125,-0.08319091796875,0.01885986328125
a,0.6251220703125,0.64202880859375,0.98236083984375
g,-0.24896240234375,0.1348876953125,0.053466796875
a,0.2247314453125,0.1697998046875,0.49395751953125
g,-0.1043701171875,0.138671875,0.0272216796875
a,0.04071044921875,0.033447265625,0.46759033203125
g,0.04620361328125,0.068359375,-0.0137939453125
a,0.15521240234375,0.262451171875,0.62872314453125
g,0.13787841796875,-0.0284423828125,0.00848388671875
a,0.4952392578125,0.502685546875,0.8079833984375
g,0.12652587890625,-0.16815185546875,0.03778076171875
a,0.75006103515625,0.6220703125,1.02703857421875
g,0.006591796875,-0.24053955078125,0.025634765625
a,0.8687744140625,0.478271484375,1.0526123046875
g,-0.07781982421875,-0.0308837890625,-0.01904296875
a,0.73992919921875,0.43701171875,0.7542724609375
g,-0.0882568359375,0.1832275390625,0.0035400390625
a,0.36676025390625,0.324462890625,0.6610107421875
g,0.0029296875,0.21331787109375,-0.00286865234375
a,0.113037109375,0.318115234375,0.59075927734375
g,0.07293701171875,0.13580322265625,0.00152587890625
a,0.07464599609375,0.45135498046875,0.62548828125
g,0.07464599609375,-0.01953125,0.04217529296875
a,0.28887939453125,0.5697021484375,0.76361083984375
g,-0.01849365234375,-0.1976318359375,0.07769775390625
a,0.6571044921875,0.53155517578125,0.8609619140625
g,-0.10943603515625,-0.321533203125,0.03070068359375
a,0.8892822265625,0.3333740234375,0.8856201171875
g,-0.12823486328125,-0.11773681640625,-0.04437255859375
a,0.86834716796875,0.4173583984375,0.6802978515625
g,-0.06658935546875,0.22662353515625,-0.04962158203125
a,0.50341796875,0.35693359375,0.688720703125
g,0.058837890625,0.2996826171875,-0.040283203125
a,0.01312255859375,0.44146728515625,0.653076171875
g,0.08868408203125,0.2022705078125,-0.0142822265625
a,-0.0228271484375,0.53607177734375,0.597900390625
g,0.0084228515625,-0.00457763671875,0.08074951171875
a,0.2222900390625,0.6630859375,0.70562744140625
g,-0.04949951171875,-0.23443603515625,0.10028076171875
a,0.611083984375,0.54754638671875,0.9351806640625
g,-0.06768798828125,-0.2523193359375,0.0341796875
a,0.73974609375,0.44244384765625,0.912841796875
g,-0.0654296875,-0.0025634765625,-0.0291748046875
a,0.61041259765625,0.398193359375,0.7548828125
g,-0.02178955078125,0.19256591796875,-0.03717041015625
a,0.2899169921875,0.371337890625,0.70123291015625
g,0.0126953125,0.2044677734375,0
a,0.0257568359375,0.366943359375,0.68780517578125
g,0.04437255859375,0.13128662109375,0.0262451171875
a,-0.0396728515625,0.50390625,0.726318359375
g,0.03369140625,0.0062255859375,0.048828125
a,0.03338623046875,0.592041015625,0.83831787109375
g,0.010009765625,-0.07562255859375,0.05218505859375
a,0.15301513671875,0.5928955078125,0.90789794921875
g,-0.0045166015625,-0.05242919921875,0.02447509765625
